#####################
#
# measurement of 406FG1000-flat-pyIVLS
#
#date 15-Aug-2025, 10:37:51
#Keithley source smua
#Source in voltage injection mode
#Steps in sweep 401
#Sweep repeat for 1 times
#Start value for sweep -0.5 V
#End value for sweep 2.0 V
#Limit for sweep step 0.5 A
#Measurement stabilization period is done in AUTO mode
#NPLC value 20.0 ms (for detected line frequency 50 Hz is 1.0)
#
#
#Continuous operation of the source
#
#
#
#
#
#
#
#Comment: pyIVLS automated sweep test on a new sample
#
#
#
#
#
#High capacitance mode for source is disabled
#
#
#
#
#
#
#
#
#
#
#Sourse in 4 point measurement mode
#
IS_4pr, VS_4pr
-8.581323781982e-04,-1.437694132328e-01
-8.645646739751e-04,-1.375236809254e-01
-8.715608273633e-04,-1.312714815140e-01
-8.781453943811e-04,-1.250239908695e-01
-8.847027202137e-04,-1.187695041299e-01
-8.916420047171e-04,-1.125228926539e-01
-8.986017201096e-04,-1.062747016549e-01
-9.055586415343e-04,-1.000232696533e-01
-9.122573537752e-04,-9.377596527338e-02
-9.191941353492e-04,-8.752467483282e-02
-9.260990773328e-04,-8.127601444721e-02
-9.331612964161e-04,-7.502613216639e-02
-9.399710106663e-04,-6.877634674311e-02
-9.471167577431e-04,-6.252801418304e-02
-9.540726314299e-04,-5.627610906959e-02
-9.612796711735e-04,-5.003023147583e-02
-9.684423566796e-04,-4.377992078662e-02
-9.756399667822e-04,-3.753218799829e-02
-9.825305314735e-04,-3.128402307630e-02
-9.895388502628e-04,-2.503006532788e-02
-9.966992074624e-04,-1.878142356873e-02
-1.503413915634e-02,-1.253113802522e-02
-1.530647277832e-02,-6.281900685281e-03
-1.554988604039e-02,3.159046173096e-05
-1.577874459326e-02,6.280136294663e-03
-1.599567010999e-02,1.252839621157e-02
-1.620331965387e-02,1.878154277802e-02
-1.640564203262e-02,2.502954006195e-02
-1.660993136465e-02,3.128476068377e-02
-1.680614985526e-02,3.753430768848e-02
-1.699939928949e-02,4.378204420209e-02
-1.719552278519e-02,5.003476142883e-02
-1.739177666605e-02,5.628235265613e-02
-1.759064197540e-02,6.253562122583e-02
-1.778310537338e-02,6.878538429737e-02
-1.797645166516e-02,7.503268867731e-02
-1.816306076944e-02,8.128672093153e-02
-1.834517717362e-02,8.753631263971e-02
-1.853083446622e-02,9.378905594349e-02
-1.871393993497e-02,1.000384837389e-01
-1.890267245472e-02,1.062863841653e-01
-1.909561268985e-02,1.125400066376e-01
-1.928182877600e-02,1.187883839011e-01
-1.946564950049e-02,1.250410079956e-01
-1.965749263763e-02,1.312911808491e-01
-1.984244585037e-02,1.375382691622e-01
-2.002461068332e-02,1.437879055738e-01
-2.020906284451e-02,1.500387191773e-01
-2.039315737784e-02,1.562912017107e-01
-2.057621441782e-02,1.625420600176e-01
-2.075440995395e-02,1.687903851271e-01
-2.093594148755e-02,1.750449389219e-01
-2.111899852753e-02,1.812910139561e-01
-2.130475081503e-02,1.875414401293e-01
-2.149072848260e-02,1.937917917967e-01
-2.167403697968e-02,2.000371515751e-01
-2.185387723148e-02,2.061951160431e-01
-2.203936688602e-02,2.124662399292e-01
-2.222273312509e-02,2.187137603760e-01
-2.240533940494e-02,2.249484062195e-01
-2.259208075702e-02,2.312219142914e-01
-2.277739159763e-02,2.374598979950e-01
-2.296113967895e-02,2.436978816986e-01
-2.314511500299e-02,2.499659061432e-01
-2.332695759833e-02,2.562050819397e-01
-2.351006306708e-02,2.624511718750e-01
-2.368693426251e-02,2.687215805054e-01
-2.387167327106e-02,2.749569416046e-01
-2.406197786331e-02,2.811987400055e-01
-2.424194850028e-02,2.874698638916e-01
-2.442388609052e-02,2.937030792236e-01
-2.459813468158e-02,2.999513149262e-01
-2.477862872183e-02,3.062205314636e-01
-2.496626414359e-02,3.124597072601e-01
-2.515374496579e-02,3.186972141266e-01
-2.533572912216e-02,3.249695301056e-01
-2.554195001721e-02,3.312077522278e-01
-2.573734521866e-02,3.374514579773e-01
-2.592945098877e-02,3.437273502350e-01
-2.611020766199e-02,3.499600887299e-01
-2.628995291889e-02,3.562047481537e-01
-2.647465467453e-02,3.624746799469e-01
-2.666267193854e-02,3.687112331390e-01
-2.685262076557e-02,3.749577999115e-01
-2.703964710236e-02,3.812265396118e-01
-2.722510136664e-02,3.874702453613e-01
-2.740564383566e-02,3.937058448792e-01
-2.758524380624e-02,3.999760150909e-01
-2.776912413537e-02,4.062235355377e-01
-2.795677259564e-02,4.124598503113e-01
-2.813020907342e-02,4.187297821045e-01
-2.829866483808e-02,4.249687194824e-01
-2.846780978143e-02,4.312086105347e-01
-2.863126993179e-02,4.374778270721e-01
-2.879966609180e-02,4.437239170075e-01
-2.896307781339e-02,4.499580860138e-01
-2.911317348480e-02,4.562299251556e-01
-2.925577200949e-02,4.624698162079e-01
-2.938761748374e-02,4.687075614929e-01
-2.949452400208e-02,4.749791622162e-01
-2.959452942014e-02,4.812221527100e-01
-2.967374399304e-02,4.874515533447e-01
-2.973981015384e-02,4.937324523926e-01
-2.980135753751e-02,4.999759197235e-01
-2.986427582800e-02,5.062131881714e-01
-2.991861104965e-02,5.124795436859e-01
-2.996995486319e-02,5.187270641327e-01
-3.001455031335e-02,5.249619483948e-01
-3.005929104984e-02,5.312333106995e-01
-3.011698834598e-02,5.374724864960e-01
-3.018711879849e-02,5.437090396881e-01
-3.027309291065e-02,5.499794483185e-01
-3.035016171634e-02,5.562276840210e-01
-3.040074184537e-02,5.624644756317e-01
-3.047262504697e-02,5.687315464020e-01
-3.055598773062e-02,5.749685764313e-01
-3.063446283340e-02,5.812060832977e-01
-3.072085417807e-02,5.874795913696e-01
-3.079077042639e-02,5.937252044678e-01
-3.084602393210e-02,5.999577045441e-01
-3.092160262167e-02,6.062316894531e-01
-3.100605122745e-02,6.124691963196e-01
-3.109091520309e-02,6.187057495117e-01
-3.115210495889e-02,6.249804496765e-01
-3.119399584830e-02,6.312246322632e-01
-3.123296611011e-02,6.374595165253e-01
-3.127148374915e-02,6.437287330627e-01
-3.130666166544e-02,6.499719619751e-01
-3.134334087372e-02,6.562099456787e-01
-3.137617185712e-02,6.624810695648e-01
-3.140666708350e-02,6.687293052673e-01
-3.143438324332e-02,6.749637126923e-01
-3.146515041590e-02,6.812362670898e-01
-3.149237856269e-02,6.874766349793e-01
-3.152048587799e-02,6.937122344971e-01
-3.154645115137e-02,6.999862194061e-01
-3.157223388553e-02,7.062308788300e-01
-3.159243986011e-02,7.124629020691e-01
-3.161150217056e-02,7.187397480011e-01
-3.163070604205e-02,7.249777317047e-01
-3.165088966489e-02,7.312107086182e-01
-3.165730461478e-02,7.374830245972e-01
-3.166139125824e-02,7.437314987183e-01
-3.166488558054e-02,7.499635219574e-01
-3.166721016169e-02,7.562425136566e-01
-3.166352584958e-02,7.624948024750e-01
-3.189022466540e-02,7.687277793884e-01
-3.186399862170e-02,7.750020027161e-01
-3.182983398438e-02,7.812469005585e-01
-3.178806230426e-02,7.874825000763e-01
-3.174778446555e-02,7.937591075897e-01
-3.169169649482e-02,7.999970912933e-01
-3.162954002619e-02,8.062303066254e-01
-3.155039623380e-02,8.125135898590e-01
-3.132889419794e-02,8.187494277954e-01
-3.101306036115e-02,8.249855041504e-01
-3.048336505890e-02,8.312606811523e-01
-2.994219027460e-02,8.374950885773e-01
-2.958277426660e-02,8.437330722809e-01
-2.933213673532e-02,8.500096797943e-01
-2.909249067307e-02,8.562464714050e-01
-2.885495498776e-02,8.624830245972e-01
-2.861979044974e-02,8.687577247620e-01
-2.838441170752e-02,8.749961853027e-01
-2.814551629126e-02,8.812282085419e-01
-2.790658548474e-02,8.875119686127e-01
-2.767713181674e-02,8.937475681305e-01
-2.744766511023e-02,8.999819755554e-01
-2.722295559943e-02,9.062595367432e-01
-2.700413577259e-02,9.124941825867e-01
-2.678558789194e-02,9.187319278717e-01
-2.656545676291e-02,9.250121116638e-01
-2.634470537305e-02,9.312500953674e-01
-2.612801827490e-02,9.374833106995e-01
-2.591452561319e-02,9.437618255615e-01
-2.570486068726e-02,9.500012397766e-01
-2.549089305103e-02,9.562263488770e-01
-2.528034523129e-02,9.625146389008e-01
-2.507135830820e-02,9.687490463257e-01
-2.486137114465e-02,9.749879837036e-01
-2.465650998056e-02,9.812598228455e-01
-2.445377223194e-02,9.874982833862e-01
-2.425551414490e-02,9.937367439270e-01
-2.405543439090e-02,1.000016450882e+00
-2.385718934238e-02,1.006253242493e+00
-2.365791797638e-02,1.012488126755e+00
-2.345620468259e-02,1.018760919571e+00
-2.325901947916e-02,1.024994850159e+00
-2.306748740375e-02,1.031232595444e+00
-2.287854067981e-02,1.037512540817e+00
-2.268975973129e-02,1.043748617172e+00
-2.250329218805e-02,1.049984216690e+00
-2.231153286994e-02,1.056261301041e+00
-2.212463691831e-02,1.062493562698e+00
-2.194129303098e-02,1.068732500076e+00
-2.175244130194e-02,1.075009107590e+00
-2.156864479184e-02,1.081247806549e+00
-2.139428816736e-02,1.087484598160e+00
-2.121764421463e-02,1.093761920929e+00
-2.103850804269e-02,1.099995136261e+00
-2.085728757083e-02,1.106231451034e+00
-2.068029716611e-02,1.112515687942e+00
-2.050672844052e-02,1.118746757507e+00
-2.033415995538e-02,1.124986171722e+00
-2.016322687268e-02,1.131260395050e+00
-1.999918185174e-02,1.137497663498e+00
-1.982410065830e-02,1.143732070923e+00
-1.965411938727e-02,1.150012731552e+00
-1.948777399957e-02,1.156248331070e+00
-1.931831799448e-02,1.162487268448e+00
-1.915307156742e-02,1.168760538101e+00
-1.899763382971e-02,1.174990415573e+00
-1.883598603308e-02,1.181239366531e+00
-1.867249049246e-02,1.187508106232e+00
-1.851400174201e-02,1.193739652634e+00
-1.835728995502e-02,1.199985027313e+00
-1.819804869592e-02,1.206254243851e+00
-1.804400794208e-02,1.212488889694e+00
-1.789116859436e-02,1.218736171722e+00
-1.773496903479e-02,1.225008249283e+00
-1.758042536676e-02,1.231241226196e+00
-1.743119955063e-02,1.237482547760e+00
-1.727671734989e-02,1.243758440018e+00
-1.713045872748e-02,1.249989748001e+00
-1.698027923703e-02,1.256236314774e+00
-1.683471165597e-02,1.262510776520e+00
-1.669141091406e-02,1.268741846085e+00
-1.654705964029e-02,1.274987220764e+00
-1.639981381595e-02,1.281254768372e+00
-1.626083813608e-02,1.287490606308e+00
-1.611831225455e-02,1.293736934662e+00
-1.597741805017e-02,1.299996376038e+00
-1.584103144705e-02,1.306239843369e+00
-1.570858992636e-02,1.312476396561e+00
-1.556789875031e-02,1.318749666214e+00
-1.543223857880e-02,1.324984312058e+00
-1.529868878424e-02,1.331228733063e+00
-1.515953522176e-02,1.337498426437e+00
-1.502708252519e-02,1.343739986420e+00
-1.489930134267e-02,1.349975347519e+00
-1.477053202689e-02,1.356247425079e+00
-1.464096363634e-02,1.362485408783e+00
-1.451133470982e-02,1.368727684021e+00
-1.438450813294e-02,1.375003337860e+00
-1.425981521606e-02,1.381236553192e+00
-1.413494348526e-02,1.387474775314e+00
-1.401292067021e-02,1.393745899200e+00
-1.389075536281e-02,1.399981737137e+00
-1.376204472035e-02,1.406229734421e+00
-1.364425476640e-02,1.412461280823e+00
-1.352355536073e-02,1.418736934662e+00
-1.340349949896e-02,1.424973011017e+00
-1.328852213919e-02,1.431207418442e+00
-1.317828893662e-02,1.437479257584e+00
-1.306242961437e-02,1.443723678589e+00
-1.294797658920e-02,1.449959993362e+00
-1.282941084355e-02,1.456232309341e+00
-1.271659135819e-02,1.462468862534e+00
-1.260753907263e-02,1.468704223633e+00
-1.249928493053e-02,1.474974393845e+00
-1.238737162203e-02,1.481225013733e+00
-1.228312309831e-02,1.487455844879e+00
-1.217259187251e-02,1.493730545044e+00
-1.206342037767e-02,1.499967813492e+00
-1.196119841188e-02,1.506205320358e+00
-1.185749750584e-02,1.512476682663e+00
-1.175260543823e-02,1.518724441528e+00
-1.164946611971e-02,1.524960041046e+00
-1.154526509345e-02,1.531231403351e+00
-1.144309062511e-02,1.537476301193e+00
-1.134208496660e-02,1.543709516525e+00
-1.124224718660e-02,1.549981355667e+00
-1.114331465215e-02,1.556230068207e+00
-1.104620750993e-02,1.562468051910e+00
-1.095246057957e-02,1.568727970123e+00
-1.085279043764e-02,1.574981451034e+00
-1.075283344835e-02,1.581216812134e+00
-1.065964717418e-02,1.587496280670e+00
-1.056284923106e-02,1.593734264374e+00
-1.046493090689e-02,1.599966287613e+00
-1.036912202835e-02,1.606239795685e+00
-1.028295792639e-02,1.612478256226e+00
-1.019223965704e-02,1.618714094162e+00
-1.009763497859e-02,1.624995470047e+00
-1.000382937491e-02,1.631227493286e+00
-9.971883147955e-03,1.637466669083e+00
-9.877384640276e-03,1.643741130829e+00
-9.785499423742e-03,1.649977445602e+00
-9.697481058538e-03,1.656212568283e+00
-9.606007486582e-03,1.662491321564e+00
-9.514711797237e-03,1.668734312058e+00
-9.421207942069e-03,1.674963712692e+00
-9.332848712802e-03,1.681241750717e+00
-9.248094633222e-03,1.687477111816e+00
-9.161460213363e-03,1.693710088730e+00
-9.077413938940e-03,1.699994087219e+00
-8.990535512567e-03,1.706228733063e+00
-8.896994404495e-03,1.712463617325e+00
-8.812209591270e-03,1.718738079071e+00
-8.727890439332e-03,1.724974632263e+00
-8.644611574709e-03,1.731208801269e+00
-8.562914095819e-03,1.737489700317e+00
-8.481002412736e-03,1.743727207184e+00
-8.395766839385e-03,1.749957561493e+00
-8.313717320561e-03,1.756228685379e+00
-8.234390988946e-03,1.762468576431e+00
-8.148997090757e-03,1.768703222275e+00
-8.068514056504e-03,1.774984836578e+00
-7.988369092345e-03,1.781216382980e+00
-7.911843247712e-03,1.787455081940e+00
-7.827424444258e-03,1.793730258942e+00
-7.747369818389e-03,1.799962997436e+00
-7.666867692024e-03,1.806200027466e+00
-7.586929481477e-03,1.812479972839e+00
-7.509606890380e-03,1.818717241287e+00
-7.434993982315e-03,1.824954509735e+00
-7.359255570918e-03,1.831234931946e+00
-7.281254511327e-03,1.837462663651e+00
-7.203458342701e-03,1.843699216843e+00
-7.124952040613e-03,1.849984407425e+00
-7.045955397189e-03,1.856215953827e+00
-6.971632130444e-03,1.862451791763e+00
-6.897116545588e-03,1.868727445602e+00
-6.823286879808e-03,1.874964714050e+00
-6.752446759492e-03,1.881199836731e+00
-6.675216834992e-03,1.887483358383e+00
-6.600452587008e-03,1.893720626831e+00
-6.527745630592e-03,1.899952650070e+00
-6.452701985836e-03,1.906222105026e+00
-6.379703059793e-03,1.912454605102e+00
-6.310915574431e-03,1.918691396713e+00
-6.238271016628e-03,1.924971103668e+00
-6.162215489894e-03,1.931205749512e+00
-6.094888318330e-03,1.937446832657e+00
-6.021227687597e-03,1.943718194961e+00
-5.948351696134e-03,1.949951648712e+00
-5.884241778403e-03,1.956186294556e+00
-5.815641954541e-03,1.962466001511e+00
-5.743604619056e-03,1.968699216843e+00
-5.672127008438e-03,1.974936008453e+00
-5.600618198514e-03,1.981216907501e+00
-5.531988106668e-03,1.987451076508e+00
-5.462723784149e-03,1.993696212769e+00
-5.396047607064e-03,1.999967098236e+00
